OSEBuildingID,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,YearBuilt,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),NumberofBuildings,TotalGHGEmissions,ENERGYSTARScore,Electricity,NaturalGas,SteamUse,OtherFuelUse,SiteEnergyUse(kBtu)
20437,2.0,0.0,2010.0,7.0,23393.0,189623.0,1.0,121.44,95.5,0.6212434356708451,0.37876919687081373,0.0,0.0,4967329.75
20439,0.0,0.0,1984.0,1.0,0.0,33334.0,1.0,212.47500000000002,0.0,0.41398296238919824,0.5860258810629317,0.0,0.0,6247560.25
20440,0.0,0.0,1981.0,3.0,0.0,43387.0,1.0,33.315,61.0,0.8787767127823837,0.12124139054689403,0.0,0.0,2651446.0
20441,0.0,0.0,1960.0,2.0,0.0,23983.0,1.0,6.58,25.0,1.0000213780248333,0.0,0.0,0.0,944310.8125
20444,0.0,0.0,1963.0,4.0,1730.0,27621.0,1.0,4.445,76.0,1.0000214143853607,0.0,0.0,0.0,637713.84375
20445,45545.0,20986.0,2003.0,7.0,20986.0,85990.0,1.0,73.72,38.5,0.7806711902024358,0.21934463311154226,0.0,0.0,4313255.75
20447,0.0,0.0,1920.0,3.0,0.0,25475.0,1.0,49.47,85.5,0.18370826300124407,0.8162954587208576,0.0,0.0,1108357.875
20452,0.0,0.0,1968.0,3.0,0.0,40779.0,1.0,8.629999999999999,65.5,1.000020652819986,0.0,0.0,0.0,1237724.4375
20456,4000.0,0.0,1965.0,3.0,0.0,38328.0,1.0,7.41,73.0,1.0000200439073252,0.0,0.0,0.0,1063290.6875
20472,30575.0,3498.0,2008.0,6.0,17207.0,176484.0,1.0,169.68,0.0,0.5828544052422345,0.4171576471504435,0.0,0.0,6471744.0
20474,7500.0,0.0,1949.0,1.0,0.0,22405.0,0.5,136.2,0.0,0.31199718228258916,0.688009248753063,0.0,0.0,3518095.875
20480,0.0,0.0,1971.0,7.0,0.0,86283.0,1.0,66.87,38.5,0.7621817230422966,0.2378342768637836,0.0,0.0,3726584.375
20484,17043.0,11286.0,2001.0,6.0,5643.0,52132.0,1.0,17.990000000000002,0.0,1.0000209699172735,0.0,0.0,0.0,2581078.375
20490,40114.0,0.0,2001.0,5.0,93260.0,227479.0,2.0,249.27499999999998,77.5,0.5460372553778213,0.4539739439253132,0.0,0.0,8929127.0
20493,0.0,0.0,1986.0,3.0,8528.5,59095.5,1.0,11.235,72.0,1.000021445267547,0.0,0.0,0.0,1611660.9375
20494,0.0,0.0,2013.0,1.0,0.0,32590.0,1.0,58.235,0.0,0.3041584531801281,0.6958451536102672,0.0,0.0,1490244.625
20496,5000.0,0.0,1978.0,4.0,0.0,73234.0,1.0,12.645,72.0,1.0000205707128937,0.0,0.0,0.0,1813865.1875
20497,12660.0,5515.0,1988.0,5.0,6330.0,138688.0,1.0,15.74,26.0,1.000020646318327,0.0,0.0,0.0,2258271.875
20500,0.0,0.0,1985.0,1.0,0.0,37500.0,1.0,13.385,33.0,0.993309282219976,0.006711552878647583,0.0,0.0,1838844.1875
20503,0.0,0.0,1990.0,2.0,0.0,39000.0,1.0,33.675,25.5,0.8743186422070794,0.1256996074429183,0.0,0.0,2637036.875
20506,8180.0,0.0,1924.0,1.0,0.0,22180.0,1.0,146.675,0.0,0.5248774825083355,0.4751333519028575,0.0,0.0,5076418.0
20509,5538.0,2213.0,2007.0,4.0,2800.0,25760.0,1.0,25.990000000000002,0.0,0.3869690898411695,0.6130383708106745,0.0,0.0,737201.0
20512,0.0,0.0,1980.0,3.0,0.0,52166.0,1.0,10.075,26.5,1.0000206697965408,0.0,0.0,0.0,1445345.625
20515,0.0,0.0,1971.0,1.0,0.0,51704.0,1.0,38.7,65.0,0.6624104520323076,0.3376027292362795,0.0,0.0,1716450.875
20519,4051.0,2592.0,1969.0,1.0,0.0,25920.0,1.0,14.375,0.0,0.8979196638356022,0.1020987216785629,0.0,0.0,1230588.375
20520,0.0,0.0,1953.0,1.0,0.0,25480.0,1.0,5.15,0.0,1.0000208691002408,0.0,0.0,0.0,738232.59375
20522,0.0,0.0,1970.0,2.0,0.0,31000.0,1.0,24.585,0.0,0.9830294241701399,0.016996486310136616,0.0,0.0,3169566.875
20523,12208.0,0.0,1961.0,1.0,0.0,29740.0,1.0,20.47,42.5,0.8783792331076291,0.12164097921397125,0.0,0.0,1626483.125
20525,1250.0,1250.0,1954.0,1.0,0.0,23236.0,1.0,12.865,0.0,0.5113896889235677,0.488620638217306,0.0,0.0,435745.0
20526,6213.0,2825.0,2009.0,3.0,0.0,38075.0,1.0,19.02,0.0,0.9366061855254373,0.06341300175970169,0.0,0.0,1921845.625
20529,28354.0,0.0,1969.0,7.0,14177.0,125353.0,1.0,78.745,55.0,0.7766083856451248,0.22340779707678604,0.0,0.0,4557329.75
20531,0.0,0.0,1970.0,2.0,0.0,39170.0,1.0,64.92500000000001,81.0,0.5015307756682116,0.4984796685859282,0.0,0.0,2166262.875
20532,0.0,0.0,1977.0,1.0,0.0,36070.0,0.5,9.455,0.0,1.000019030950454,0.0,0.0,0.0,1356343.1875
20534,9028.0,4345.0,2002.0,5.0,9028.0,25514.0,1.0,42.105000000000004,0.0,0.43415252307172236,0.5658564142221613,0.0,0.0,1272756.625
20542,0.0,0.0,1968.0,3.0,0.0,37080.0,1.0,8.425,48.0,1.0000208346979715,0.0,0.0,0.0,1208920.8125
20543,0.0,0.0,2002.0,3.0,0.0,22108.0,0.5,5.609999999999999,44.5,1.0000201923617578,0.0,0.0,0.0,804759.75
20552,0.0,0.0,1914.0,1.0,0.0,20000.0,1.0,4.255,69.0,1.0000231970478608,0.0,0.0,0.0,610260.84375
20564,31384.0,13881.0,2008.0,4.0,15692.0,68455.0,1.0,11.045,87.5,1.0000202698029073,0.0,0.0,0.0,1584869.875
20565,0.0,0.0,1962.0,1.0,0.0,25159.0,1.0,250.225,38.0,0.547831909430396,0.4521794922492772,0.0,0.0,8989903.5
20570,31972.0,17656.0,2007.0,4.0,15986.0,67189.0,1.0,37.185,72.0,0.830965856328943,0.16905122613346607,0.0,0.0,2517201.5
20573,7701.0,3045.0,1948.0,1.0,0.0,27247.0,1.0,79.38499999999999,0.0,0.39513758937600646,0.6048706484235652,0.0,0.0,2276093.25
20577,0.0,0.0,1928.0,5.0,0.0,58735.0,1.0,90.85,96.5,0.2016937852874446,0.7983106745164036,0.0,0.0,2074082.25
20585,0.0,0.0,2015.0,3.0,6555.0,23293.0,2.0,6.9,48.0,0.9999994951338476,0.0,0.0,0.0,990361.5
20586,0.0,0.0,1928.0,3.0,1500.0,32955.0,1.0,74.68,81.5,0.16907551525905776,0.8309277457662223,0.0,0.0,1648254.625
20594,6300.0,0.0,1990.0,4.0,3157.5,24880.5,1.0,5.32,82.5,1.0000211640064356,0.0,0.0,0.0,763383.34375
20597,0.0,0.0,1924.0,3.0,0.0,24939.0,1.0,4.095000000000001,82.5,1.0000204114957545,0.0,0.0,0.0,587904.0
20604,0.0,0.0,1955.0,1.0,0.0,26680.0,1.0,2.44,50.0,1.0000268612637233,0.0,0.0,0.0,349888.60155
20605,0.0,0.0,1953.0,1.0,0.0,31521.0,1.0,61.625,7.0,0.3881555740197362,0.6118521379017233,0.0,0.0,1750536.5
20613,3600.0,0.0,1951.0,1.0,0.0,24000.0,1.0,35.575,0.0,0.3799622774271935,0.6200444739281411,0.0,0.0,999799.25
20614,0.0,0.0,1952.0,1.0,0.0,21900.0,1.0,55.815,0.0,0.08930177038942973,0.9107001495644036,0.0,0.0,1139350.3125
20617,15000.0,0.0,1953.0,1.0,0.0,39900.0,1.0,17.715,65.0,0.39225136837127583,0.6077626650534362,0.0,0.0,506045.39845
20618,10974.0,5471.0,1961.0,1.0,0.0,38005.0,1.0,10.305,0.0,0.8511959252769395,0.14882178113216793,0.0,0.0,744786.8125
20620,0.0,0.0,1998.0,1.0,0.0,35579.0,1.0,37.025,66.0,0.39490784843509197,0.6051005151120462,0.0,0.0,1061152.625
20624,14620.0,0.0,2008.0,5.0,14620.0,25885.0,1.0,4.880000000000001,97.5,1.000020587001046,0.0,0.0,0.0,699774.09375
20630,8460.0,0.0,1967.0,4.0,0.0,118154.0,0.5,50.345,33.5,0.8749019878219206,0.1251160159484929,0.0,0.0,3950561.375
20644,5170.0,0.0,1984.0,3.0,2585.0,64300.0,1.0,9.21,78.5,1.0000188774359995,0.0,0.0,0.0,1321021.5625
20645,0.0,0.0,2001.0,3.0,0.0,62078.0,1.0,49.644999999999996,97.0,0.5911665509922523,0.4088455476625204,0.0,0.0,1921701.25
20653,26240.0,0.0,2004.0,5.0,0.0,62665.0,1.0,92.28999999999999,62.5,0.4295417254587769,0.5704669321547916,0.0,0.0,2772126.5
20656,0.0,0.0,1987.0,4.0,2716.0,32208.0,1.0,5.1899999999999995,81.0,1.0000199392394704,0.0,0.0,0.0,744449.15625
20658,0.0,0.0,1975.0,5.0,0.0,62820.0,1.0,10.83,79.0,1.0000412030518586,0.0,0.0,0.0,1553283.0
20659,0.0,0.0,1947.0,2.0,0.0,22612.0,1.0,30.1,88.5,0.2218585905359891,0.7781458157720815,0.0,0.0,702118.40625
20667,0.0,0.0,2003.0,4.0,0.0,27076.0,1.0,4.805,76.0,1.0000203138047539,0.0,0.0,0.0,689186.5
20668,0.0,0.0,1999.0,6.0,0.0,48150.0,1.0,14.92,64.5,0.9372501305967542,0.06276913743789883,0.0,0.0,1511570.875
20675,0.0,0.0,1991.0,5.0,0.0,59227.0,1.5,69.59,66.5,0.48119345317854756,0.518816484787999,0.0,0.0,2251466.625
20685,0.0,0.0,1976.0,2.0,0.0,38787.0,1.0,64.02,0.0,0.710830660978865,0.2891841733153259,0.0,0.0,3151481.25
20686,0.0,0.0,1988.0,2.0,0.0,50368.0,1.5,27.799999999999997,0.0,0.3329836664715304,0.6670229950619367,0.0,0.0,736504.59375
20707,7000.0,0.0,1938.0,1.0,0.0,30545.0,1.0,60.32,12.0,0.30772668329884884,0.6922798078726137,0.0,0.0,1550182.4375
20710,0.0,0.0,1907.0,3.0,0.0,25248.0,1.0,87.42,44.5,0.12019139573434236,0.8798109847081057,0.0,0.0,1837893.625
20712,0.0,0.0,1910.0,3.0,0.0,28380.0,1.0,10.260000000000002,96.0,0.8355099052728057,0.16450561432556482,0.0,0.0,704754.0625
20714,0.0,0.0,1907.0,3.0,0.0,24783.0,1.0,82.735,49.0,0.11907394382332943,0.8809284301853331,0.0,0.0,1737567.375
20720,2805.0,0.0,1926.0,5.0,1402.5,39169.5,1.0,30.68,68.0,0.6340158013644954,0.36599644654961677,0.0,0.0,1285933.25
20724,0.0,0.0,1948.0,3.0,0.0,26044.0,1.0,32.885000000000005,90.0,0.48026809526265946,0.5197407865046075,0.0,0.0,1062570.0625
20726,0.0,0.0,1970.0,8.0,0.0,36926.0,1.0,33.114999999999995,38.0,0.7251839178290296,0.27483025152381746,0.0,0.0,1684974.625
20730,4500.0,0.0,1950.0,6.0,7565.0,84138.0,1.0,188.065,88.5,0.22764845233311973,0.7723561920325115,0.0,0.0,4413950.5
20731,6786.0,0.0,1928.0,3.0,3393.0,35070.0,1.0,92.38499999999999,87.0,0.1445565113137618,0.8554464105761103,0.0,0.0,1989294.6875
20732,0.0,0.0,1928.0,3.0,0.0,21376.0,1.0,48.33,78.5,0.21357686132079357,0.7864276137610557,0.0,0.0,1117298.0
20734,2262.0,0.0,1928.0,3.0,2262.0,26678.0,1.0,87.155,45.0,0.132517981096986,0.8674846139061635,0.0,0.0,1854525.6875
20735,0.0,0.0,1922.0,3.0,0.0,32691.0,1.0,29.85,99.0,0.4788756275628972,0.5211335613726243,0.0,0.0,962434.65625
20741,0.0,0.0,1977.0,6.0,0.0,40758.0,1.0,7.82,78.5,1.0000198412742647,0.0,0.0,0.0,1121399.75
20743,0.0,0.0,1963.0,2.0,0.0,24227.0,1.0,46.795,59.5,0.1878438208977337,0.81215944379998,0.0,0.0,1052930.5625
20747,0.0,0.0,1910.0,4.0,0.0,24540.0,1.0,19.665,91.5,0.5719402552530573,0.42807150850003356,0.0,0.0,735840.84375
20749,4200.0,0.0,1930.0,3.0,2603.0,35341.0,1.0,100.935,18.0,0.1731036193112938,0.826899845331634,0.0,0.0,2236882.75
20758,0.0,0.0,1917.0,4.0,0.0,28546.0,1.0,29.46,98.5,0.15521228886122856,0.8447902942411973,0.0,0.0,641186.34375
20762,0.0,0.0,1999.0,13.0,0.0,219874.0,1.0,391.31,16.5,0.4968143652927477,0.5031960494380326,0.0,0.0,12962409.0
20764,0.0,0.0,1970.0,8.0,7640.0,66096.0,1.0,124.21000000000001,41.5,0.4159067756925281,0.5841020314713419,0.0,0.0,3661791.75
20765,60884.0,4550.0,1981.0,33.0,0.0,190610.0,1.0,540.5,53.0,0.3439788845882546,0.6560283497373388,0.0,0.0,14514138.0
20766,2659.0,0.0,1989.0,5.0,0.0,50028.0,1.0,9.75,0.0,1.0000209580735302,0.0,0.0,0.0,1398625.6875
20768,0.0,0.0,1956.0,1.0,0.0,27000.0,1.0,18.17,60.0,0.5290782925044395,0.47093251786611184,0.0,0.0,633072.65625
20770,0.0,0.0,1992.0,4.0,0.0,42093.0,1.0,8.315000000000001,21.0,1.0000199643147045,0.0,0.0,0.0,1192753.1875
20772,6174.0,0.0,2006.0,33.0,0.0,299755.0,1.0,62.575,60.5,1.0000209449830444,0.0,0.0,0.0,8975896.5
20777,4025.0,0.0,1976.0,3.0,4025.0,23271.0,1.0,4.09,96.5,1.0000203453099747,0.0,0.0,0.0,586744.5625
20785,0.0,0.0,1985.0,3.0,0.0,30542.0,1.0,5.945,62.5,1.0000197178066674,0.0,0.0,0.0,852655.6875
20787,0.0,0.0,1989.0,4.0,0.0,34368.0,1.0,6.725,18.5,1.000020302765065,0.0,0.0,0.0,965077.90625
20788,0.0,0.0,1982.0,4.0,0.0,59670.0,1.0,11.395,68.0,1.0000205649772627,0.0,0.0,0.0,1635061.375
20805,0.0,0.0,1950.0,13.0,0.0,108228.0,1.0,114.435,81.5,0.5962106968235843,0.40380132880386677,0.0,0.0,4469621.25
20806,0.0,0.0,1928.0,5.0,0.0,20639.0,1.0,20.4,100.0,0.26638393713131425,0.7336223771449706,0.0,0.0,499859.34375
20807,0.0,0.0,1966.0,4.0,0.0,31682.0,1.0,6.154999999999999,63.5,1.000019436923307,0.0,0.0,0.0,882662.84375
20810,3700.0,3000.0,1997.0,3.0,0.0,31017.0,1.0,8.83,0.0,0.9754239254972743,0.024596380662249256,0.0,0.0,1089570.875
20811,0.0,0.0,1999.0,3.0,0.0,95501.0,1.0,64.66499999999999,88.0,0.6927499327922263,0.3072646207159541,0.0,0.0,3057682.0
20815,7238.0,0.0,1957.0,2.0,0.0,21183.0,1.0,3.005,96.5,1.000023073336265,0.0,0.0,0.0,431368.04689999996
20818,3834.0,0.0,1961.0,3.0,3834.0,25558.0,1.0,9.36,91.0,0.8935031152257948,0.10651454354710937,0.0,0.0,787498.09375
20834,0.0,0.0,1996.0,4.0,8910.5,45810.5,1.0,17.19,70.5,0.8448212808026747,0.15519567416175425,0.0,0.0,1216457.875
20836,55504.0,4438.0,1985.0,5.0,55504.0,82234.0,1.0,33.04,61.5,1.0000210481104415,0.0,0.0,0.0,4739142.75
20837,0.0,0.0,2008.0,6.0,29571.5,135753.5,1.0,79.835,85.0,0.6590791440019871,0.34093436274662436,0.0,0.0,3516760.5
20839,0.0,0.0,1958.0,6.0,0.0,56144.0,1.0,9.915,82.0,1.0000195531142333,0.0,0.0,0.0,1422407.6875
20846,0.0,0.0,1928.0,4.0,0.0,37885.0,1.0,42.31999999999999,81.5,0.42882353320427957,0.5711856701580876,0.0,0.0,1269916.3125
20848,500.0,0.0,1926.0,3.0,250.0,24117.0,1.0,4.05,60.0,1.0000196377243376,0.0,0.0,0.0,580833.59375
20851,600.0,0.0,1914.0,3.0,0.0,24330.0,1.5,22.91,79.0,0.5435400221876008,0.4564717142496366,0.0,0.0,817432.90625
20857,17897.0,2560.0,1997.0,3.0,8948.5,36631.5,1.0,8.95,0.0,1.000020787865962,0.0,0.0,0.0,1283801.8125
20858,15598.0,0.0,2008.0,6.0,7799.0,27947.0,1.0,8.03,0.0,1.000019918518605,0.0,0.0,0.0,1151566.5625
20861,0.0,0.0,1988.0,3.0,0.0,21118.0,1.0,38.980000000000004,44.0,0.537384334575324,0.4626273780342809,0.0,0.0,1376721.375
20868,73177.0,8324.0,2013.0,5.0,39642.0,166484.0,1.0,61.275000000000006,99.0,0.8214454529175406,0.17852538452078529,0.0,0.0,4029138.5
20871,0.0,0.0,1900.0,2.0,0.0,20500.0,1.0,14.685,72.0,0.8404980335243637,0.15951068969360338,0.0,0.0,1024564.5625
20880,0.0,0.0,1978.0,4.0,0.0,35512.0,1.0,6.715,78.0,1.0000211175244733,0.0,0.0,0.0,963358.65625
20885,0.0,0.0,1966.0,2.0,15500.0,32029.0,1.0,436.11,5.5,0.31346739678324287,0.6865390723199657,0.0,0.0,11284408.0
20888,0.0,0.0,1930.0,2.0,0.0,25521.0,1.0,14.665,83.5,0.606443379506147,0.39356834867949464,0.0,0.0,583530.15625
20890,0.0,0.0,1986.0,1.0,0.0,23190.0,1.0,64.315,81.5,0.292133690816168,0.7078723940635913,0.0,0.0,1622875.125
20896,0.0,0.0,2008.0,4.0,0.0,40326.0,1.0,29.865000000000002,56.0,0.6793085358102706,0.3207056306629167,0.0,0.0,1372077.5625
20898,5368.0,0.0,2012.0,6.0,0.0,31248.0,1.0,17.174999999999997,88.0,0.7811731582758193,0.21884293187374762,0.0,0.0,1006050.3125
20899,36286.0,27793.0,1966.0,3.0,18143.0,108010.0,2.5,93.99,69.0,0.6572201267063944,0.3427939958263976,0.0,0.0,4124614.25
20916,0.0,0.0,1960.0,1.0,0.0,20678.0,1.0,34.8,97.5,0.21518922940136662,0.7848151137821,0.0,0.0,805860.5
20917,0.0,0.0,1922.0,3.0,0.0,28820.0,1.0,105.11,44.0,0.26300983665287353,0.7369953285815126,0.0,0.0,2565227.25
20921,5250.0,0.0,2002.0,4.0,0.0,41316.0,1.0,49.315,76.5,0.5241196990040652,0.47589148299439843,0.0,0.0,1704748.9375
20927,0.0,0.0,1985.0,4.0,0.0,21600.0,1.0,3.93,79.5,1.0000204023702233,0.0,0.0,0.0,563660.0
20928,0.0,0.0,1954.0,2.0,0.0,27876.0,1.0,69.755,71.0,0.3306329243235527,0.6693740285295574,0.0,0.0,1842768.6875
20930,0.0,0.0,1925.0,1.0,0.0,48789.0,1.0,35.13,91.5,0.6156266109005772,0.3843861806967412,0.0,0.0,1421831.8125
20945,3459.0,0.0,1902.0,6.0,3459.0,32385.0,1.0,17.845,1.0,1.0000224140957805,0.0,0.0,0.0,2559773.125
20967,0.0,0.0,1925.0,1.0,0.0,33105.0,1.0,70.9,79.0,0.2639702102783084,0.7360352019935634,0.0,0.0,1732174.625
20970,9079.0,0.0,1966.0,2.0,7233.0,41649.0,1.0,229.3,52.0,0.407949642979949,0.5920588805508653,0.0,0.0,6687369.5
20976,0.0,0.0,1977.0,1.0,0.0,22320.0,1.0,2.9450000000000003,64.5,1.0000202318906932,0.0,0.0,0.0,422444.45314999996
20978,0.0,0.0,1976.0,1.0,0.0,47105.0,1.0,348.22,0.0,0.4136751749266052,0.5863248250733948,0.0,0.0,10234721.0
20979,8200.0,0.0,1982.0,2.0,0.0,40029.0,1.0,9.25,76.0,1.000018365114871,0.0,0.0,0.0,1327244.625
20984,0.0,0.0,1970.0,2.0,0.0,28304.0,1.0,8.825,67.5,1.0000207421215002,0.0,0.0,0.0,1265540.75
20985,7200.0,0.0,1970.0,1.0,0.0,26400.0,1.0,3.325,0.0,1.0000215213946284,0.0,0.0,0.0,476270.25
20986,2680.0,0.0,1968.0,1.0,0.0,27680.0,1.0,63.1,0.0,0.3676099332104587,0.6323975856344519,0.0,0.0,1745613.875
20987,2600.0,0.0,1969.0,2.0,0.0,25872.0,1.0,45.045,0.0,0.5905716755268379,0.4094400940185735,0.0,0.0,1741783.5
20988,0.0,0.0,1969.0,2.0,0.0,25872.0,1.0,75.91499999999999,44.5,0.42878307584430747,0.5712255944973402,0.0,0.0,2277880.25
21005,0.0,0.0,1958.0,2.0,0.0,21436.0,1.0,3.8600000000000003,94.5,1.000021965632763,0.0,0.0,0.0,553421.34375
21023,6644.0,6344.0,1998.0,1.0,0.0,20233.0,1.0,15.96,0.0,0.5659873637022257,0.43402437436874824,0.0,0.0,591025.5625
21049,0.0,0.0,1988.0,4.0,0.0,22448.0,1.0,3.615,84.5,1.000020636905808,0.0,0.0,0.0,518638.79689999996
21057,12400.0,2575.0,2006.0,4.0,12400.0,27526.0,1.0,13.785,0.0,0.8529376986114677,0.14708042232734247,0.0,0.0,1001934.844
21070,6963.0,0.0,1994.0,4.0,8362.5,54318.5,1.0,10.190000000000001,73.0,0.9750197684013101,0.02500011837366054,0.0,0.0,1253974.0625
21087,44625.0,13092.0,1990.0,7.0,44625.0,86358.0,1.0,51.165,84.0,0.8126349593911897,0.18738095044604583,0.0,0.0,3276274.875
21088,12890.0,0.0,1985.0,3.0,8110.0,23307.0,1.0,27.36,94.0,0.6187361418944327,0.38127676306748026,0.0,0.0,1113912.625
21091,2645.0,0.0,1909.0,8.0,0.0,55882.0,1.0,252.96,0.0,0.2694254986670091,0.7305798483325583,0.0,0.0,6218440.75
21094,6644.0,0.0,1901.0,6.0,0.0,40109.0,1.0,84.33000000000001,79.5,0.3089095548764677,0.6910970109959933,0.0,0.0,2170313.25
21095,0.0,0.0,1928.0,6.0,0.0,46580.0,1.0,5.140000000000001,0.0,1.0000207613694132,0.0,0.0,0.0,737547.6875
21096,15660.0,5594.0,1907.0,14.0,0.0,148219.0,1.0,318.525,67.5,0.5258899381556191,0.1320564358280507,0.3420643949238979,0.0,8589543.5
21097,0.0,0.0,1916.0,2.0,0.0,25920.0,1.0,3.3049999999999997,21.0,1.0000210099338966,0.0,0.0,0.0,473733.04689999996
21098,40200.0,7570.0,1999.0,6.0,20100.0,119550.0,1.0,58.18,79.0,0.7944442945711016,0.20557094418897817,0.0,0.0,3535392.625
21102,0.0,0.0,1919.0,2.0,0.0,25920.0,1.0,13.775,91.5,0.8671016845347461,0.13291710519274336,0.0,0.0,1051106.25
21103,0.0,0.0,1910.0,8.0,0.0,61721.0,1.0,36.92,93.0,0.8748782286714751,0.12512185762231778,0.0,0.0,2897079.75
21104,0.0,0.0,1918.0,5.0,0.0,32760.0,1.0,33.605000000000004,96.5,0.5244667008807856,0.4755439728561037,0.0,0.0,1162292.094
21106,0.0,0.0,2007.0,6.0,0.0,96980.0,1.0,221.31,1.0,0.40901822159280893,0.5909900940890392,0.0,0.0,6463691.25
21108,0.0,0.0,1919.0,2.0,0.0,25920.0,1.0,40.584999999999994,79.5,0.6094088895501028,0.3906026966619969,0.0,0.0,1623697.1875
21110,0.0,0.0,1915.0,5.0,0.0,32460.0,1.0,86.74,91.0,0.22361996124096145,0.7763848181914695,0.0,0.0,2026914.3125
21112,0.0,0.0,1922.0,10.0,0.0,90920.0,1.0,232.27499999999998,87.5,0.26802520642645905,0.7319805384530881,0.0,0.0,5700728.75
21115,0.0,0.0,1925.0,4.0,0.0,39760.0,1.0,151.82999999999998,91.5,0.20921244504870892,0.09757293264894043,0.6932189304598022,0.0,2524281.0
21116,0.0,0.0,1920.0,3.0,0.0,30971.0,1.0,91.86,0.0,0.48144758118378533,0.4446502770914549,0.07391233300208407,0.0,2811075.5
21117,0.0,0.0,1946.0,3.0,0.0,22667.0,1.0,138.195,1.0,0.5471739475276934,0.04716693524394237,0.4056706058000437,0.0,3672127.5
21118,0.0,0.0,1925.0,5.0,0.0,52620.0,1.0,164.21,39.0,0.28503698256484516,0.7149689184390616,0.0,0.0,4109470.25
21119,13660.0,1440.0,1927.0,2.0,0.0,33840.0,1.0,43.745000000000005,0.0,0.6013936882731182,0.3986163858134539,0.0,0.0,1724722.125
21122,14128.0,9680.0,2001.0,3.0,9226.0,32601.0,3.0,110.245,0.0,0.5849855267841859,0.41502667490379325,0.0,0.0,4220727.5
21124,0.0,0.0,1907.0,4.0,0.0,36660.0,1.0,24.990000000000002,98.5,0.5551781398267054,0.4448325875942053,0.0,0.0,908885.75
21125,8762.0,1500.0,2001.0,5.0,6010.0,27730.0,1.0,9.395,73.5,1.00002142163821,0.0,0.0,0.0,1347936.125
21129,8000.0,0.0,1911.0,2.0,0.0,20516.0,1.0,39.93,98.5,0.2715123508682826,0.7284929211323318,0.0,0.0,983971.8125
21133,8668.0,0.0,1906.0,3.0,0.0,27480.0,1.0,8.66,87.0,1.0000212248424005,0.0,0.0,0.0,1242647.625
21134,59786.0,0.0,2002.0,6.0,33624.5,191520.5,1.0,26.2,89.5,1.0000218522637299,0.0,0.0,0.0,3758191.875
21138,33976.0,4579.0,1947.0,1.0,0.0,46958.0,1.0,30.84,93.5,0.7989321823639839,0.20108523787167135,0.0,0.0,1897936.4375
21140,0.0,0.0,1984.0,1.0,0.0,26532.0,1.0,59.89,4.5,0.4485655962155427,0.5514440783084386,0.0,0.0,1847636.125
21141,2788.0,0.0,1981.0,2.0,0.0,22388.0,1.0,8.545,0.0,0.811555940872755,0.1884595283447055,0.0,0.0,545438.0625
21142,0.0,0.0,1969.0,1.0,0.0,30730.0,1.0,60.5,0.0,0.6445241416985477,0.35548720713549004,0.0,0.0,2588371.625
21145,0.0,0.0,1986.0,2.0,0.0,35600.0,1.0,16.990000000000002,55.5,0.966487160723268,0.033530953884533476,0.0,0.0,1994246.875
21149,7875.0,0.0,2004.0,4.0,0.0,22625.0,1.0,27.424999999999997,92.5,0.52159478806578,0.47841563659692016,0.0,0.0,944275.15625
21150,5000.0,0.0,1949.0,3.0,0.0,62000.0,1.0,79.455,82.0,0.16662497550249583,0.8333787047059683,0.0,0.0,1749221.5625
21172,0.0,0.0,1981.0,2.0,0.0,23600.0,1.0,5.195,84.0,1.0000203283152853,0.0,0.0,0.0,745573.34375
21175,12044.0,9200.0,1991.0,4.0,6022.0,36683.0,1.0,43.555,0.0,0.5937357204523753,0.4062763102567848,0.0,0.0,1693582.625
21177,0.0,0.0,1986.0,3.0,0.0,40067.0,1.0,17.46,36.0,1.00002241135498,0.0,0.0,0.0,2504310.875
21178,0.0,0.0,1989.0,3.0,6922.0,19497.0,1.0,7.16,70.5,1.0000194614529434,0.0,0.0,0.0,1027672.5
21179,0.0,0.0,1979.0,3.0,0.0,25262.0,1.0,18.71,65.0,0.8316609706783381,0.16835429214802422,0.0,0.0,1269424.125
21180,0.0,0.0,1996.0,3.0,0.0,53103.0,0.5,38.334999999999994,0.0,0.9824120796884521,0.017608530164194534,0.0,0.0,4924829.0
21181,0.0,0.0,1980.0,3.0,0.0,34106.0,1.0,12.875,46.0,1.0000232513802843,0.0,0.0,0.0,1846664.5625
21182,0.0,0.0,1980.0,3.0,0.0,50896.5,1.0,19.395,18.5,1.0000241259455225,0.0,0.0,0.0,2782274.375
21183,0.0,0.0,1980.0,3.0,0.0,70296.0,1.0,19.575000000000003,86.0,1.0000207425752932,0.0,0.0,0.0,2808233.75
21192,9408.0,0.0,1971.0,2.0,0.0,28368.0,1.5,27.060000000000002,0.0,0.8320707668703657,0.16794674288180125,0.0,0.0,1838261.3125
21196,32397.0,0.0,1988.0,4.0,32397.0,153006.0,4.5,28.345,77.5,1.0000202287994036,0.0,0.0,0.0,4065985.25
21198,69598.0,0.0,1995.0,6.0,12793.0,118939.0,2.0,32.13,81.0,0.97703559653758,0.022984400112981074,0.0,0.0,4000670.0
21202,0.0,0.0,1970.0,3.0,0.0,57247.0,1.0,61.81,33.5,0.6669710940218421,0.3330425026693105,0.0,0.0,2767217.375
